id,uuid,name,description,state,system_tags,user_tags,last_reading_at,added_at,updated_at,mac_address,owner,data,kit
177,e16189df-7f4a-4dfe-917c-7bc6b48aab37,sancu_arxiu,"20130424, en una enclosure impresa en 3D 20150415 unreliable comms? 20150519 dead comms, removed",has_published,System.Object[],System.Object[],5/9/2015,7/8/2013,10/8/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
178,2b226d88-a16d-4fac-8990-498a50cf60bc,House,,not_configured,System.Object[],System.Object[],,7/9/2013,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
180,06391e8a-c0a9-4c72-aa4f-42c06e999ce2,estiusensor,,has_published,System.Object[],System.Object[],7/9/2013,7/9/2013,7/9/2013,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
181,94713b97-e920-42d8-8c9a-8d237766fb55,mybalcony,,not_configured,System.Object[],System.Object[],,7/9/2013,7/9/2013,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
182,b12f7b17-423f-4656-abd3-9919521b85e7,papallona,,has_published,System.Object[],System.Object[],12/4/2013,7/9/2013,7/9/2013,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
183,845f0dda-9426-4f33-a066-8187eb9d9d87,ola k ase,,not_configured,System.Object[],System.Object[],,7/9/2013,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
186,c2e11f02-4ace-495b-bc1e-d52a3fa6939a,Sailors1,,has_published,System.Object[],System.Object[],10/7/2013,7/9/2013,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
188,75a2f3ec-09ee-4bd5-b9eb-c1c15503c895,OurAmazingKit,Team 7,has_published,System.Object[],System.Object[],7/9/2013,7/9/2013,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
190,3b93a808-5833-47fc-bbfc-f93e88a78e80,Fishermen,,has_published,System.Object[],System.Object[],7/9/2013,7/9/2013,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
191,1c3a22c0-ebf2-41b4-ada8-3b5810fbc1ed,StreetvendorsSensor,,has_published,System.Object[],System.Object[],3/7/2014,7/9/2013,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
192,a6813117-1c78-4fc8-b4e1-d2fe80dd5569,Test sensor,,not_configured,System.Object[],System.Object[],,7/9/2013,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
193,aeeb868b-3948-452c-8200-59f9a920894a,teamHomeless,Team Homeless sensor,has_published,System.Object[],System.Object[],11/20/2014,7/9/2013,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
194,a73e2c30-df8c-49c9-b51f-26e47d40fe63,teamteens2,,has_published,System.Object[],System.Object[],7/9/2013,7/9/2013,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
195,ff775a50-7553-4544-8a85-e083db68d0bf,sttf2013-2,,has_published,System.Object[],System.Object[],7/9/2013,7/9/2013,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
197,1fc7c99a-48b3-4b45-a635-07f909addb2f,Team43_Lisbon,,not_configured,System.Object[],System.Object[],,7/9/2013,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
198,f31b9339-249d-4037-b50b-0769fe1075a6,Tourist,Tourist,never_published,System.Object[],System.Object[],,7/9/2013,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
199,33162505-5142-4132-b883-1d8c663cd0f1,Tourist,Tourist,never_published,System.Object[],System.Object[],,7/9/2013,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
200,5b304eda-81bd-4582-9597-4a88f9979d2d,Tourist,Tourist,not_configured,System.Object[],System.Object[],,7/9/2013,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
201,9d5d7c93-eae5-4347-9cb2-33d323c960e7,xa201,I think I need another solar panel ;-( outdoor saiakerak / haciendo pruebas outdoor / making tests outdoor,has_published,System.Object[],System.Object[],11/20/2014,7/11/2013,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
202,2e4609f8-b8ba-4c69-bf4d-c007ab996bc3,tiefpunkt's SCK,,has_published,System.Object[],System.Object[],1/25/2015,7/11/2013,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
203,1de5cd50-a46e-4c5b-8e30-577b3d93ac95,Sensor_Heerlen_zuid,,not_configured,System.Object[],System.Object[],,7/12/2013,7/12/2013,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
205,57bda456-3ed9-411d-aec5-0759f7732e5e,Txirrita Bertsolaria,,never_published,System.Object[],System.Object[],,7/13/2013,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
206,cd5dd803-7aaf-4774-b0d4-fdc4c77e0e80,Donostia,,has_published,System.Object[],System.Object[],8/24/2013,7/13/2013,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
210,05910e6a-ac5b-488c-b7d1-571b00d3f391,chanopiÃ±eiro,"Vigo, Spain",has_published,System.Object[],System.Object[],7/10/2015,7/13/2013,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
212,b1b58ab1-d7d4-4152-a326-83cffed50e2c,PuntuSmartSensor,Av. de ronda (Plaza del ejercito espaÃ±ol),has_published,System.Object[],System.Object[],4/6/2018,7/14/2013,2/16/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
213,3c7f9999-7b72-4965-8431-2d174f77cb2f,Temple Monitor,,has_published,System.Object[],System.Object[],9/19/2014,7/14/2013,12/27/2013,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
214,b97a819f-86bc-43fe-85c5-7d9235da7837,Pruebas UrbanM,,not_configured,System.Object[],System.Object[],,7/16/2013,8/14/2013,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
215,c9cc39f7-bde2-4404-9aab-7c167cd169ba,Ostende,,not_configured,System.Object[],System.Object[],,7/16/2013,7/16/2013,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
222,66fe056a-241e-42e8-99cd-09b6dbdf97b1,SCK ZZZINC,ZZZINC indoor SCK,has_published,System.Object[],System.Object[],2/2/2015,7/22/2013,8/8/2013,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
223,8b39fde8-33b5-47be-9333-af94d3757265,Oficina Ingenieria Aremi,Pruebas en las oficinas de IngenierÃ­a Aremi,has_published,System.Object[],System.Object[],8/30/2013,7/22/2013,10/8/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
227,0abd621d-6836-482d-957e-09343e5fa434,gonnet-argentina,23 julio 2013 primer inicio del sensor todavÃ­a sin capacidad de trabajar en el exterior.,has_published,System.Object[],System.Object[],1/18/2014,7/23/2013,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
230,440b4e02-9d4d-477a-93a4-c1bc7218fc73,doheem,,has_published,System.Object[],System.Object[],5/7/2014,7/24/2013,7/15/2014,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
233,04160218-d9ac-4b9f-92b2-d0e6b940eefe,volatilSensor,,not_configured,System.Object[],System.Object[],,7/24/2013,7/24/2013,[FILTERED],,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
234,564d6e9c-b608-4217-8462-98a712a1167c,vicskit,,not_configured,System.Object[],System.Object[],,7/26/2013,7/26/2013,[FILTERED],,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
242,cbd65f27-3803-4dc4-9e5b-0fe33f712418,,,not_configured,System.Object[],System.Object[],,7/30/2013,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
243,8720bc67-d613-4d7d-90b9-412c707ce22b,UTAS - School of Architecture & Design,THis sensor is housed in the UTAS School of Architecture & Design's Architecture Workshop,not_configured,System.Object[],System.Object[],,7/30/2013,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
244,129ed87e-0d4e-4284-93f4-567b548c8cec,,,not_configured,System.Object[],System.Object[],,7/31/2013,7/31/2013,[FILTERED],,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
251,e1ea3721-7f69-4cb3-8504-3568a306bc6a,Tabacalera MÃ¡laga,Ingenieria Aremi. Modulo en el solarium de la Tabacalera de MÃ¡laga,has_published,System.Object[],System.Object[],8/16/2013,8/13/2013,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
252,5f0f7c87-7f4c-406e-b2a9-2a253b3df6ca,EstaÃ§Ã£o Marau,station PF,not_configured,System.Object[],System.Object[],,8/17/2013,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
253,b58d7249-5575-4a68-9506-90056cd3cc84,marau station,station in marau-rs,not_configured,System.Object[],System.Object[],,8/17/2013,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
256,8ba4abb9-e84d-4266-bb23-6cac781d75d9,,,not_configured,System.Object[],System.Object[],,8/25/2013,8/25/2013,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
258,baa17cf5-26fc-46e6-afa8-894a623bced2,,Lavapies,not_configured,System.Object[],System.Object[],,8/28/2013,8/28/2013,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
262,f41b10fd-8a35-4993-9fee-363e13348147,ICRI1,one of the sensors that we are using to test SCK. it is used for indoor and outdoor measurements at no fixed location yet. position on the map is that of our lab.,has_published,System.Object[],System.Object[],8/31/2013,8/30/2013,9/1/2013,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
265,f17c801c-6a16-4c98-9f25-7722dcfac36c,Roya,,not_configured,System.Object[],System.Object[],,8/31/2013,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
268,cc57534e-a0d8-4739-b744-2705ff8f5203,ICRI2,one of the sensors that we are using to test SCK. it is used for indoor and outdoor measurements at no fixed location yet. position on the map is that of our lab.,not_configured,System.Object[],System.Object[],,9/1/2013,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
272,c4e7a782-6d7c-4ba5-a8ac-12e4dfffce11,,,not_configured,System.Object[],System.Object[],,9/4/2013,9/4/2013,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
273,c0ade963-822d-4c4c-9058-61680dd66047,TEST,,not_configured,System.Object[],System.Object[],,9/4/2013,9/4/2013,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
274,91e2b66c-5e72-4aa1-9a69-ddcac6d6d2c0,miffo guangzhou sensor,miffo sensor,never_published,System.Object[],System.Object[],,9/5/2013,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
276,b4715037-ac43-4fc6-ade1-47cf8919a9c9,Sant Andreu,,not_configured,System.Object[],System.Object[],,9/5/2013,9/5/2013,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
280,3cfe6e3b-59d3-451c-8ffd-5b3881cd3c5e,Frantic office #1,,has_published,System.Object[],System.Object[],11/22/2014,9/6/2013,9/6/2013,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
281,f607672b-6fb8-42a9-912e-8024d5ceaa29,Frantic 2,,has_published,System.Object[],System.Object[],11/20/2013,9/6/2013,11/12/2013,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
282,e6549bb0-2f4f-41fd-bb0a-141dbde1ff02,SZLK,,has_published,System.Object[],System.Object[],10/30/2013,9/7/2013,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
284,4acb01d9-f2bc-4536-87bc-78ce16705352,kitapli,,not_configured,System.Object[],System.Object[],,9/7/2013,9/7/2013,[FILTERED],,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
286,c66e5d1d-e783-4406-bb20-f731487dc71e,Test,,not_configured,System.Object[],System.Object[],,9/8/2013,9/8/2013,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
287,c0e48474-f84b-4e42-8bac-eb20fa758395,Castro,,not_configured,System.Object[],System.Object[],,9/8/2013,9/8/2013,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
288,87ab9334-4f35-4461-b464-4120a7b36708,mborobio,"mborobio, indoor test",has_published,System.Object[],System.Object[],9/26/2013,9/10/2013,9/22/2013,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
298,9e895013-dd03-45bd-8409-8d2fcf3cf064,O Sisto,,not_configured,System.Object[],System.Object[],,9/14/2013,9/14/2013,[FILTERED],,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
300,fd8af7da-1b54-4a40-9899-0d6f3a6a8676,GaboHBeaumont,Sensor ubicado en el Makespace Madrid en la calle Pedro Unanue cerca de Atocha,never_published,System.Object[],System.Object[],,9/14/2013,9/14/2013,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
305,dbc2abe9-89be-4e85-9800-a1e9a9286c45,O Sisto,,not_configured,System.Object[],System.Object[],,9/14/2013,9/14/2013,[FILTERED],,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
306,98f0b63d-3700-4f25-b812-80512ff4c82b,O Sisto,,not_configured,System.Object[],System.Object[],,9/14/2013,9/14/2013,[FILTERED],,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
307,8845d759-b0e5-441b-9003-4cb3d4d686d6,O Sisto,,not_configured,System.Object[],System.Object[],,9/14/2013,9/14/2013,[FILTERED],,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
310,50ea57d9-e837-492b-85ff-f3f691223353,Canal house in Delft centrum,,never_published,System.Object[],System.Object[],,9/16/2013,9/16/2013,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
312,9e36fbb0-0ade-4f8f-a436-0bf948ea6b91,Test,,not_configured,System.Object[],System.Object[],,9/18/2013,9/18/2013,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
313,7e26fe08-5f26-4051-8311-03e757da4a50,Test,,not_configured,System.Object[],System.Object[],,9/18/2013,9/18/2013,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
314,b19a0427-6eae-4a62-90e9-4bd76df74571,Fxo,,never_published,System.Object[],System.Object[],,9/19/2013,9/19/2013,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
315,4e9f0e11-8179-4b8e-8dc7-6ae21fceb6c3,NetNiet,Testing @ the Waag,not_configured,System.Object[],System.Object[],,9/19/2013,9/19/2013,[FILTERED],,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
318,e9efb540-9b81-4488-a599-07efe2b1a336,Wooki,,not_configured,System.Object[],System.Object[],,9/19/2013,9/19/2013,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
320,556603ba-a1e0-48c3-bf44-e77100d9c943,LSD's sensor,test sensor,not_configured,System.Object[],System.Object[],,9/19/2013,9/19/2013,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
326,790da306-282a-42f0-bb6b-411dd630abce,ECOE1,ECOE Smart luminaire,not_configured,System.Object[],System.Object[],,9/19/2013,9/19/2013,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
327,b52a4514-c2ac-480f-8cc2-68654cf8c28b,Can Boixeres,,has_published,System.Object[],System.Object[],12/10/2013,9/22/2013,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
333,3761356b-7c31-4a2f-a7d8-5124c55364bd,SCK_v1.1_proto,,has_published,System.Object[],System.Object[],7/9/2015,9/25/2013,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
334,b4d72201-eea6-4109-b4f8-3394871f2932,fablabmcr,,not_configured,System.Object[],System.Object[],,9/25/2013,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
336,b71b02c2-b3d1-4c81-b5e4-46e828b939b0,Fab Lab Ellesmere Port,Fab Lab Ellesmere Port,never_published,System.Object[],System.Object[],,9/28/2013,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
337,3bfa8816-f9c5-483d-bcb3-981c166a1c2f,Test,,never_published,System.Object[],System.Object[],,9/30/2013,9/30/2013,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
338,56e238dc-bb7f-4965-9d36-e9651380a6fe,1,,not_configured,System.Object[],System.Object[],,9/30/2013,9/30/2013,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
339,c7201a30-da4b-4dec-8042-3d30da1b3363,Roma Maker Faire,"SmartCitizen Kit exhibited in the Maker Faire in Rome
00:06:66:21:17:58",has_published,System.Object[],System.Object[],10/2/2013,10/2/2013,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
340,0e7f850e-e28d-4f38-8b56-6c474962f194,Griffith,,not_configured,System.Object[],System.Object[],,10/3/2013,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
343,6a007abe-dc1e-474a-b98c-8ceab97de4ad,Ensanche de Vallecas,Avenida del ensanche de Vallecas con avenida de la Gavia. Frente al metro de la Gavia.,never_published,System.Object[],System.Object[],,10/8/2013,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
344,c6b1792d-8a0d-44f0-bce3-89cb6819dac5,SmartCitizenSk,,has_published,System.Object[],System.Object[],10/11/2013,10/10/2013,10/10/2015,[FILTERED],,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
345,e91af435-a42b-4bab-a544-afccf4987aa7,SCS Heswall 1,First SCS in Heswall,has_published,System.Object[],System.Object[],1/22/2014,10/11/2013,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
346,d1b41eb8-c5f0-4102-af64-5dfd4bb803b1,Sensor en Getafe Norte,,never_published,System.Object[],System.Object[],,10/11/2013,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
349,ddfbe994-7cbd-437c-a18b-12320b3eeacf,SCK Bordils v1.1,,has_published,System.Object[],System.Object[],4/12/2014,10/19/2013,3/21/2014,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
350,ffbc25cb-e98d-44aa-9b5c-706aa9b0ecc4,Castelladral,,never_published,System.Object[],System.Object[],,10/20/2013,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
353,1f3bb600-b5fa-41c0-96e5-2395527e6c15,,,not_configured,System.Object[],System.Object[],,10/25/2013,8/13/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
356,d961bef8-4a61-4424-974f-42c45d7d73aa,IOTWF 25 - ID: 39:ac,IOTWF,has_published,System.Object[],System.Object[],10/29/2013,10/25/2013,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
358,1536b43a-8d5b-49ca-9cc3-45418f2ae2be,#2 General Session,IOTWF 2 - ID: af:04,has_published,System.Object[],System.Object[],10/30/2013,10/25/2013,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
359,82c4718f-0160-493d-bb65-3ba60330aa19,#3 General Session,IOTWF 3 - ID: af:11,has_published,System.Object[],System.Object[],10/29/2013,10/25/2013,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
362,e06f32b1-f502-4fe7-964b-37092b37f2cf,#1 General Session,IOTWF 1 - ID: af:09,has_published,System.Object[],System.Object[],10/31/2013,10/25/2013,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
363,ad643c61-9faa-453f-be33-3572157dca86,#7 Hall,IOTWF 7 - ID: 39:9f,has_published,System.Object[],System.Object[],10/31/2013,10/25/2013,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
364,2e8e62eb-ddfc-4008-8524-339e1009e585,#8 Exhibitor showcase,IOTWF 8 - ID: 39:93,has_published,System.Object[],System.Object[],10/31/2013,10/25/2013,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
365,fb3ee169-d586-4c80-bdc5-9e00977857b2,#9  Exhibitor showcase,IOTWF 9 - ID: af:08,has_published,System.Object[],System.Object[],10/31/2013,10/25/2013,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
366,ce739643-1397-48ba-97ff-e878450cf0b8,Cisco IOT Routing,IOTWF 10 - ID: 3b:3a,has_published,System.Object[],System.Object[],6/15/2014,10/25/2013,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
368,fb2f67d9-7ca7-45d3-ab19-26fd1fbff832,#12 John Baekelmans,IOTWF 12 - ID: af:03,has_published,System.Object[],System.Object[],10/30/2013,10/25/2013,10/25/2013,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
369,8a1fa613-3987-409d-b473-ea4c21f8ea03,CISCO SCK-CGR-IOX,IOTWF 13 - ID: af:10,has_published,System.Object[],System.Object[],10/3/2014,10/25/2013,4/1/2014,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
370,b49afe6b-8064-4119-9097-54b5ada8f153,#14 Joel Curado Silveirinha,IOTWF 14 - ID: af:0d,has_published,System.Object[],System.Object[],10/30/2013,10/25/2013,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
373,4c63e88a-3146-4f6a-a555-1efc7f594419,#17 Wim Elfrink,IOTWF 17 - ID: af:0c,has_published,System.Object[],System.Object[],10/29/2013,10/25/2013,10/25/2013,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
